,sub_problem,sub_fval,solution,qaoa_time
0,"[24, 34, 81, 68, 54, 7, 25]",0.21870702240749382,[0. 0. 1. 0. 0. 0. 0.],0.8834590911865234
1,"[19, 59, 44, 86, 74, 63, 77]",0.21096660437300196,[0. 0. 0. 0. 0. 1. 0.],0.7468292713165283
2,"[57, 76, 4, 67, 58, 51, 5]",0.20815862043500782,[0. 0. 0. 0. 0. 0. 0.],0.7585375308990479
3,"[17, 0, 29, 61, 6, 2, 64]",0.18870575140181944,[0. 0. 1. 0. 0. 0. 0.],0.7590286731719971
4,"[52, 69, 47, 28, 65, 79, 75]",0.18849053120779471,[0. 0. 0. 0. 1. 1. 0.],0.7611122131347656
5,"[22, 40, 31, 3, 71, 87, 26]",0.1818730108013601,[0. 0. 0. 0. 1. 1. 0.],0.764146089553833
6,"[80, 72, 37, 41, 56, 42, 45]",0.1727962610348726,[1. 0. 0. 0. 0. 0. 0.],0.7615671157836914
7,"[16, 27, 85, 62, 82, 20, 10]",0.16623983038491888,[0. 1. 1. 1. 0. 1. 0.],0.8604369163513184
8,"[73, 43, 83, 55, 21, 84, 15]",0.161822332397349,[0. 0. 0. 1. 0. 0. 0.],0.7538914680480957
9,"[12, 49, 9, 32, 60, 39, 38]",0.1601214245181528,[1. 0. 0. 1. 1. 0. 0.],0.7592027187347412
10,"[14, 18, 78, 89, 46, 13, 33]",0.15676037811569424,[0. 1. 1. 0. 1. 1. 0.],0.7567152976989746
11,"[53, 11, 88, 23, 48, 66, 50]",0.15137351781483502,[0. 1. 0. 0. 1. 1. 1.],0.755821943283081
12,"[1, 8, 30, 35, 36, 70, 3]",0.1480053007862793,[0. 1. 0. 1. 0. 1. 0.],0.7573821544647217
