,sub_problem,sub_fval,solution,qaoa_time
0,"[1841, 1134, 104, 1377, 1765, 312, 1464]",0.24157816311840605,[0. 0. 0. 1. 0. 0. 1.],0.8563990592956543
1,"[1280, 1025, 831, 1743, 1614, 429, 111]",0.24080931396069044,[1. 0. 0. 0. 0. 0. 0.],0.7433805465698242
2,"[787, 358, 242, 260, 946, 480, 1330]",0.24012281436015204,[0. 0. 0. 0. 1. 0. 1.],0.7417850494384766
3,"[46, 1345, 881, 246, 655, 1275, 273]",0.23917501957344925,[0. 1. 0. 0. 0. 1. 1.],0.7443742752075195
4,"[240, 1928, 1820, 259, 1531, 1789, 331]",0.23904039716919134,[0. 0. 0. 0. 0. 0. 0.],0.7530076503753662
5,"[820, 924, 1938, 657, 279, 517, 631]",0.2387065904871852,[0. 0. 0. 0. 0. 0. 0.],0.7513322830200195
6,"[1899, 518, 467, 830, 1607, 10, 1010]",0.23733148449458927,[0. 1. 0. 0. 1. 0. 1.],0.824615478515625
7,"[1911, 535, 1686, 749, 433, 384, 1299]",0.23634381255761044,[0. 0. 1. 0. 0. 0. 1.],0.7396876811981201
8,"[1246, 675, 1754, 550, 98, 1156, 1530]",0.2360704758096901,[0. 0. 0. 0. 0. 0. 0.],0.7431640625
9,"[443, 1586, 203, 183, 752, 770, 744]",0.2357060579350062,[0. 0. 0. 1. 0. 0. 0.],0.7492086887359619
10,"[321, 558, 1074, 1871, 898, 345, 509]",0.23503745405114695,[0. 0. 1. 0. 0. 0. 0.],0.7420225143432617
11,"[507, 1163, 1810, 83, 584, 50, 296]",0.23424395876435194,[0. 0. 0. 0. 0. 1. 0.],0.7411201000213623
12,"[1804, 1480, 1013, 1839, 369, 1387, 1603]",0.23380693970287442,[0. 0. 0. 0. 0. 0. 0.],0.7407515048980713
13,"[144, 512, 1087, 1936, 713, 618, 1940]",0.23356486700601115,[0. 0. 1. 0. 0. 0. 1.],0.7390985488891602
14,"[1344, 5, 1701, 1363, 290, 1103, 1047]",0.23312431830542737,[1. 0. 0. 1. 0. 1. 1.],0.7389788627624512
15,"[1894, 1151, 1554, 1466, 858, 1143, 1723]",0.23147768076610448,[0. 0. 0. 1. 0. 0. 0.],0.742579460144043
16,"[1146, 1120, 768, 1328, 559, 977, 1415]",0.23056862968316075,[0. 1. 0. 0. 0. 0. 0.],0.7399706840515137
17,"[139, 1399, 1082, 332, 599, 1128, 1295]",0.23019517113617363,[0. 0. 0. 0. 1. 0. 0.],0.7361180782318115
18,"[1673, 813, 927, 1070, 1665, 1058, 795]",0.22971608290823387,[0. 0. 0. 0. 0. 0. 0.],0.735156774520874
19,"[602, 516, 1580, 502, 726, 1075, 1078]",0.22922023200741493,[0. 0. 0. 0. 0. 1. 0.],0.8289625644683838
20,"[1886, 544, 284, 857, 1355, 359, 1048]",0.228665936816885,[1. 0. 0. 0. 1. 0. 0.],0.7347626686096191
21,"[1933, 1939, 1543, 806, 1351, 326, 1401]",0.2279478858982643,[0. 1. 0. 0. 1. 0. 0.],0.7383198738098145
22,"[1552, 500, 1214, 1718, 1680, 552, 1202]",0.22593204595547217,[0. 0. 0. 0. 0. 0. 0.],0.7388391494750977
23,"[1860, 1719, 686, 1539, 1604, 771, 854]",0.22448710448407302,[0. 0. 0. 1. 0. 0. 0.],0.745755672454834
24,"[292, 1365, 1167, 1197, 1730, 1514, 1148]",0.22443586533926788,[0. 1. 0. 0. 1. 0. 0.],0.7395319938659668
25,"[688, 106, 1674, 1862, 642, 293, 847]",0.22399321247534937,[1. 0. 0. 0. 0. 0. 0.],0.737860918045044
26,"[728, 313, 941, 1225, 454, 1627, 1105]",0.22399321247534934,[0. 0. 0. 0. 0. 0. 0.],0.734976053237915
27,"[20, 1887, 1108, 1092, 793, 937, 1228]",0.2234171791736331,[0. 1. 1. 0. 0. 0. 0.],0.7394020557403564
28,"[19, 288, 1430, 1540, 572, 1516, 464]",0.2232880220787964,[0. 0. 0. 0. 0. 1. 0.],0.7365460395812988
29,"[1002, 663, 1372, 1021, 186, 958, 696]",0.22277158461773006,[0. 0. 1. 0. 1. 0. 0.],0.7368500232696533
30,"[1409, 1259, 712, 1924, 542, 366, 890]",0.22221371664115855,[0. 0. 0. 0. 0. 1. 0.],0.7374706268310547
31,"[409, 1487, 280, 1347, 1341, 769, 1773]",0.22067234392729607,[0. 0. 0. 1. 1. 0. 0.],0.7469704151153564
32,"[262, 486, 436, 875, 619, 1359, 1770]",0.21928077247400543,[0. 0. 1. 0. 0. 1. 0.],0.8405182361602783
33,"[515, 160, 205, 994, 1715, 1687, 1127]",0.21794816406405398,[0. 0. 0. 1. 0. 1. 0.],0.7364284992218018
34,"[479, 732, 1919, 1482, 897, 1288, 1803]",0.21765377316262957,[0. 0. 0. 0. 0. 0. 0.],0.7372426986694336
35,"[935, 380, 84, 1454, 1574, 457, 880]",0.2166759428679593,[0. 0. 0. 0. 0. 0. 0.],0.7396540641784668
36,"[1681, 1373, 903, 861, 957, 1106, 993]",0.21624864400241317,[1. 1. 0. 0. 0. 1. 1.],0.7368042469024658
37,"[656, 532, 1402, 719, 1679, 364, 1624]",0.2159167883445087,[0. 0. 0. 0. 0. 1. 0.],0.7383942604064941
