,sub_problem,sub_fval,solution,qaoa_time
0,"[29, 64, 61, 80, 17, 67, 39]",0.22479707521360384,[0. 0. 0. 1. 0. 0. 0.],0.7977297306060791
1,"[68, 89, 54, 8, 11, 2, 20]",0.2113445623369346,[1. 0. 0. 0. 1. 0. 0.],0.6437549591064453
2,"[57, 46, 10, 18, 23, 26, 71]",0.2070823889068034,[0. 0. 0. 0. 0. 0. 1.],0.6428506374359131
3,"[62, 33, 5, 60, 24, 75, 48]",0.20663988893685398,[0. 0. 0. 0. 0. 1. 0.],0.6424515247344971
4,"[6, 72, 42, 22, 4, 9, 55]",0.20142639729272244,[0. 0. 0. 0. 0. 0. 0.],0.6431689262390137
5,"[66, 53, 69, 77, 16, 35, 45]",0.1961699995880929,[0. 0. 0. 1. 0. 0. 0.],0.6472890377044678
6,"[31, 79, 21, 37, 49, 30, 87]",0.19080629192028678,[0. 1. 0. 0. 0. 0. 1.],0.6436407566070557
7,"[88, 19, 41, 85, 44, 12, 32]",0.1883234002148046,[0. 1. 0. 1. 1. 1. 0.],0.7512333393096924
8,"[0, 7, 40, 47, 27, 63, 65]",0.1702030100227604,[0. 0. 1. 0. 1. 1. 1.],0.6412417888641357
9,"[34, 84, 56, 82, 81, 78, 74]",0.15811026360378613,[0. 0. 0. 0. 1. 1. 0.],0.6356611251831055
10,"[50, 25, 43, 1, 52, 38, 28]",0.15505759171217084,[0. 1. 0. 0. 0. 0. 0.],0.6340146064758301
11,"[86, 58, 70, 59, 51, 3, 83]",0.14637891144835474,[0. 0. 1. 1. 1. 0. 1.],0.6461892127990723
12,"[13, 14, 15, 36, 73, 76, 57]",0.14541007036079706,[1. 0. 1. 0. 1. 1. 0.],0.655501127243042
