,sub_problem,sub_fval,solution,qaoa_time
0,"[1126, 3033, 5115, 976, 884, 877, 2147]",0.2487518520104159,[0. 0. 0. 0. 0. 0. 0.],0.6804378032684326
1,"[1401, 127, 1875, 707, 3329, 353, 5215]",0.24744324595537895,[0. 0. 0. 0. 0. 0. 0.],0.6144850254058838
2,"[3735, 3573, 3705, 3825, 2702, 1797, 2754]",0.24725991152802695,[0. 0. 0. 0. 0. 0. 0.],0.5682618618011475
3,"[4147, 3998, 1503, 2201, 3607, 1343, 529]",0.24407988867081815,[0. 0. 0. 0. 0. 0. 1.],0.565270185470581
4,"[3264, 4518, 2675, 4488, 3234, 2302, 3276]",0.24323903468147748,[0. 0. 0. 1. 0. 0. 0.],0.5890729427337646
5,"[2108, 2593, 2144, 4994, 274, 3747, 3341]",0.24299349936001646,[0. 0. 0. 0. 0. 0. 0.],0.6049516201019287
6,"[2441, 2749, 344, 4782, 5183, 3452, 5165]",0.24275017861896814,[0. 0. 0. 0. 0. 0. 0.],0.5898573398590088
7,"[3712, 3358, 2448, 334, 177, 1010, 3897]",0.24186728566010465,[0. 0. 0. 0. 0. 0. 0.],0.6020026206970215
8,"[551, 418, 2080, 4374, 4049, 171, 169]",0.2415826581369084,[0. 0. 0. 0. 0. 0. 0.],0.6080079078674316
9,"[5266, 501, 5066, 1348, 2040, 4437, 886]",0.24138720222924584,[0. 0. 0. 0. 0. 0. 0.],0.5883214473724365
10,"[4525, 1894, 3013, 5022, 4900, 820, 2531]",0.2412437605414184,[0. 0. 0. 0. 1. 0. 0.],0.6047053337097168
11,"[5421, 1860, 4115, 722, 1128, 2431, 2060]",0.24081831175238572,[0. 0. 0. 0. 0. 0. 0.],0.587000846862793
12,"[3882, 3169, 2906, 3614, 294, 2254, 3604]",0.21145586037159475,[0. 1. 0. 0. 1. 0. 0.],0.5912163257598877
13,"[2809, 1642, 3324, 5510, 5071, 495, 5524]",0.21127309695502827,[0. 0. 0. 0. 0. 0. 0.],0.5977025032043457
14,"[965, 4546, 4070, 3056, 4148, 3541, 978]",0.20893469088608252,[0. 0. 0. 0. 0. 0. 0.],0.6033899784088135
15,"[4625, 2013, 840, 4660, 1275, 4392, 2381]",0.20865089180137253,[0. 0. 0. 0. 0. 0. 0.],0.5378623008728027
16,"[1300, 684, 4408, 4930, 1746, 5416, 1773]",0.20803623249506986,[0. 0. 0. 0. 0. 0. 0.],0.5477015972137451
17,"[878, 3463, 2541, 2329, 2451, 1083, 2565]",0.207698464402469,[0. 0. 0. 0. 0. 0. 0.],0.7202417850494385
18,"[1975, 1763, 859, 1903, 1504, 5017, 187]",0.20757225774033145,[0. 0. 0. 0. 0. 0. 0.],0.5342791080474854
19,"[204, 950, 5343, 1443, 3802, 1425, 3800]",0.20727285405761428,[0. 0. 0. 0. 0. 0. 0.],0.534722089767456
20,"[1470, 695, 988, 1804, 5191, 4857, 2761]",0.20678062785348916,[0. 0. 0. 0. 0. 0. 0.],0.5499532222747803
21,"[3082, 2246, 4753, 2736, 2925, 3511, 1366]",0.20653967818049954,[0. 0. 0. 0. 0. 0. 0.],0.4580380916595459
22,"[1669, 5511, 91, 5192, 1318, 2140, 4999]",0.2064186174693744,[0. 0. 0. 0. 0. 0. 0.],0.4574472904205322
23,"[2061, 2708, 2599, 3947, 4682, 3928, 4693]",0.206260297973525,[0. 0. 0. 0. 0. 0. 0.],0.4625070095062256
24,"[3690, 2903, 4413, 3591, 2945, 3681, 1660]",0.2056315123413744,[0. 0. 0. 0. 0. 0. 0.],0.4566817283630371
25,"[1925, 2751, 4013, 3900, 2739, 3239, 1131]",0.20509352981914206,[0. 0. 0. 0. 0. 0. 0.],0.45618104934692383
26,"[1914, 165, 4555, 2100, 88, 1639, 1726]",0.20448228282784892,[0. 0. 0. 0. 0. 0. 0.],0.46382975578308105
27,"[808, 2890, 4302, 153, 2219, 3058, 5260]",0.20430333291891226,[0. 0. 0. 0. 0. 0. 0.],0.45427942276000977
28,"[4300, 775, 5522, 1594, 534, 5210, 2090]",0.20418190796824537,[0. 0. 0. 0. 0. 0. 0.],0.45247769355773926
29,"[3812, 975, 3130, 2118, 1288, 549, 4064]",0.2037939794116264,[0. 0. 0. 0. 0. 0. 0.],0.47792840003967285
30,"[4106, 2730, 2204, 4611, 5401, 2716, 212]",0.20183639289390687,[0. 0. 0. 0. 0. 0. 0.],0.49118566513061523
