,sub_problem,sub_fval,solution,qaoa_time
0,"[1125, 4490, 419, 4727, 2490, 4386, 4601]",0.28599506080420206,[0. 0. 0. 0. 0. 0. 0.],0.6451659202575684
1,"[4991, 1666, 4230, 826, 969, 566, 3872]",0.2858096511552706,[0. 0. 0. 0. 0. 0. 0.],0.503427267074585
2,"[2688, 2880, 1659, 3804, 4329, 407, 272]",0.2854492842840145,[0. 0. 0. 0. 0. 1. 0.],0.514230489730835
3,"[529, 1139, 1357, 5503, 4929, 4168, 5430]",0.27906179656789853,[1. 0. 0. 0. 1. 0. 0.],0.5211794376373291
4,"[2383, 3662, 3841, 1114, 71, 314, 2123]",0.27893874841053024,[0. 0. 0. 0. 0. 0. 0.],0.5076079368591309
5,"[3408, 179, 2743, 2242, 2246, 2715, 3028]",0.27871154700081535,[0. 0. 0. 0. 0. 0. 0.],0.5335142612457275
6,"[103, 4685, 1881, 1788, 667, 5350, 611]",0.2781406993596641,[0. 1. 0. 0. 0. 0. 0.],0.5254676342010498
7,"[2832, 4920, 5176, 5524, 2737, 638, 1942]",0.2766012924370594,[0. 0. 0. 0. 0. 0. 0.],0.5274753570556641
8,"[3340, 3964, 5045, 4052, 3946, 5473, 971]",0.27654014968962615,[0. 0. 0. 0. 0. 0. 0.],0.5019564628601074
9,"[5172, 1010, 2829, 4249, 5224, 371, 3606]",0.27625434450197517,[0. 0. 0. 0. 0. 1. 0.],0.4991140365600586
10,"[2415, 3161, 3021, 2102, 1307, 4359, 3561]",0.27601073326207903,[0. 0. 0. 0. 0. 0. 0.],0.5933599472045898
11,"[2114, 368, 5425, 3337, 3924, 2283, 4970]",0.2758893302275913,[0. 1. 0. 0. 0. 0. 0.],0.5066149234771729
12,"[3257, 1662, 326, 1353, 1504, 5348, 630]",0.2755829667889687,[0. 0. 0. 0. 0. 0. 0.],0.5017504692077637
13,"[192, 4166, 3863, 2115, 709, 5135, 4089]",0.27518870967017467,[0. 0. 0. 0. 0. 0. 0.],0.4991743564605713
14,"[2630, 4866, 2512, 1821, 5306, 198, 1088]",0.2749828877726727,[0. 1. 0. 0. 0. 0. 0.],0.5096297264099121
15,"[2350, 4195, 652, 5341, 4205, 2573, 2597]",0.274798167733739,[0. 0. 0. 0. 0. 0. 0.],0.5753207206726074
16,"[4851, 4893, 3006, 3420, 1324, 2853, 3430]",0.2744516806136701,[0. 0. 0. 0. 0. 0. 0.],0.4955892562866211
17,"[2202, 1322, 3412, 1588, 5117, 1456, 931]",0.2742075870139748,[0. 0. 0. 0. 0. 0. 0.],0.49382567405700684
18,"[1872, 4596, 4183, 3993, 4306, 3003, 2169]",0.27399480079606164,[0. 1. 0. 0. 0. 0. 0.],0.49617719650268555
19,"[4496, 1687, 4776, 5037, 5283, 2784, 5424]",0.27380894723942606,[0. 0. 0. 0. 0. 0. 0.],0.5048072338104248
20,"[4748, 2126, 3318, 1053, 632, 2198, 1930]",0.2735783675445017,[0. 0. 0. 0. 0. 0. 0.],0.4976541996002197
21,"[1978, 4770, 4302, 2496, 3883, 3051, 1499]",0.27339729114742056,[0. 0. 0. 0. 0. 0. 0.],0.4878199100494385
22,"[4703, 4919, 2076, 2809, 2676, 646, 3589]",0.27321521967249834,[0. 0. 0. 0. 1. 1. 0.],0.49289369583129883
23,"[3185, 922, 3794, 3791, 1663, 379, 4213]",0.27309393045357233,[0. 0. 0. 0. 0. 0. 0.],0.484264612197876
24,"[2152, 809, 2326, 2535, 4869, 4862, 3016]",0.27239288467406286,[0. 0. 0. 0. 0. 0. 0.],0.4914889335632324
25,"[1042, 5154, 3578, 123, 1982, 5021, 4932]",0.2721985419873572,[0. 0. 0. 0. 0. 0. 0.],0.4898495674133301
26,"[4088, 3200, 3383, 3505, 4241, 533, 4789]",0.27193267489434836,[0. 0. 0. 0. 0. 0. 0.],0.48837828636169434
27,"[2543, 3843, 1683, 390, 4090, 2474, 2746]",0.2716911344721078,[0. 0. 0. 0. 0. 0. 0.],0.4933490753173828
28,"[4285, 5007, 4547, 4537, 780, 46, 5339]",0.27137312912007094,[0. 0. 0. 0. 0. 0. 0.],0.48978495597839355
29,"[2615, 2731, 2975, 4989, 4494, 3815, 928]",0.2711883331471533,[0. 0. 0. 0. 0. 0. 0.],0.5193710327148438
30,"[1691, 4064, 1, 2879, 58, 2267, 3485]",0.2710671508583292,[0. 0. 0. 0. 0. 0. 0.],0.5214695930480957
31,"[2503, 4797, 5468, 3329, 5061, 4022, 5554]",0.2708894571633577,[0. 0. 0. 0. 0. 0. 0.],0.5014090538024902
32,"[5422, 1468, 2513, 4100, 4501, 3290, 2527]",0.27064950470335775,[0. 0. 0. 0. 0. 0. 0.],0.5059733390808105
33,"[1089, 3528, 3159, 2565, 2977, 480, 2575]",0.2701937086926183,[0. 0. 0. 0. 0. 0. 0.],0.5267853736877441
34,"[3358, 437, 5383, 3784, 232, 4277, 389]",0.2698755399960531,[0. 0. 0. 0. 0. 0. 1.],0.5294253826141357
35,"[3931, 909, 3277, 1728, 3001, 3158, 1909]",0.26951917517701673,[0. 0. 0. 0. 0. 0. 0.],0.503502368927002
