,sub_problem,sub_fval,solution,qaoa_time
0,"[1311, 1216, 337, 1156, 1036, 719, 1813]",0.25861652417832504,[0. 0. 0. 0. 0. 0. 0.],0.8580114841461182
1,"[341, 1208, 287, 1294, 479, 1224, 1732]",0.2580312072700907,[0. 0. 0. 0. 0. 1. 1.],0.7421801090240479
2,"[681, 250, 524, 1485, 491, 109, 412]",0.25719387251913095,[0. 0. 0. 0. 0. 0. 0.],0.7433953285217285
3,"[142, 435, 1830, 551, 613, 983, 1725]",0.25625987667248756,[0. 0. 0. 0. 0. 0. 1.],0.7436397075653076
4,"[1088, 1882, 1392, 968, 620, 1760, 237]",0.25598322402688956,[1. 0. 0. 1. 0. 0. 0.],0.747189998626709
5,"[1373, 1673, 1703, 1198, 1564, 1037, 233]",0.2554823876903857,[0. 0. 1. 0. 0. 0. 0.],0.7488031387329102
6,"[1680, 702, 431, 26, 442, 187, 1170]",0.2550444230919879,[0. 0. 0. 0. 0. 1. 1.],0.827998161315918
7,"[1073, 1207, 896, 906, 327, 516, 1679]",0.2543465492062858,[1. 1. 0. 0. 1. 0. 0.],0.7229068279266357
8,"[135, 301, 1666, 217, 1588, 1157, 1194]",0.2534738962315315,[0. 0. 0. 0. 0. 0. 0.],0.7381694316864014
9,"[573, 1846, 97, 240, 11, 899, 270]",0.2530352109697602,[0. 0. 0. 0. 0. 0. 0.],0.7409200668334961
10,"[92, 612, 120, 1481, 411, 1797, 748]",0.252026161577405,[0. 0. 0. 0. 0. 0. 0.],0.737579345703125
11,"[1591, 437, 150, 1254, 1103, 395, 379]",0.25149531644001266,[0. 0. 0. 0. 1. 0. 0.],0.7393906116485596
12,"[1281, 463, 2, 318, 889, 74, 1288]",0.25088629314976413,[0. 0. 0. 0. 0. 0. 0.],0.7388515472412109
13,"[1308, 361, 1863, 1865, 1515, 186, 1833]",0.25010091871835616,[1. 0. 0. 0. 0. 1. 0.],0.7380282878875732
14,"[575, 506, 662, 873, 1698, 838, 975]",0.2495798275993185,[0. 0. 0. 0. 0. 0. 0.],0.7421169281005859
15,"[689, 1611, 354, 101, 1496, 480, 1827]",0.2489380022770471,[0. 0. 0. 0. 1. 0. 0.],0.7405903339385986
16,"[756, 1436, 1908, 1448, 1027, 39, 981]",0.24870016235710987,[0. 0. 0. 0. 0. 0. 1.],0.736332893371582
17,"[846, 679, 1791, 1779, 682, 830, 1094]",0.2483262697080324,[0. 0. 1. 0. 0. 0. 0.],0.7345833778381348
18,"[969, 1900, 1747, 56, 1592, 1642, 831]",0.24803990003323495,[0. 0. 0. 0. 0. 0. 0.],0.7358889579772949
19,"[1202, 546, 156, 1801, 1625, 350, 1707]",0.24725048154012982,[0. 0. 0. 1. 1. 0. 1.],0.8301272392272949
20,"[1897, 1451, 325, 1755, 1764, 1105, 905]",0.24573057659512665,[0. 0. 0. 0. 0. 0. 0.],0.7339041233062744
21,"[144, 1035, 544, 569, 1093, 1101, 599]",0.24503239616637468,[0. 0. 0. 1. 0. 0. 1.],0.7368440628051758
22,"[207, 83, 1206, 1528, 1523, 1374, 591]",0.24430795243759273,[0. 0. 1. 0. 0. 0. 0.],0.7388155460357666
23,"[1786, 1234, 1428, 1072, 1476, 154, 462]",0.2442096748660954,[0. 0. 0. 0. 0. 0. 0.],0.7358250617980957
24,"[720, 678, 670, 1701, 617, 466, 704]",0.24322152228424548,[0. 0. 0. 0. 0. 0. 0.],0.7388792037963867
25,"[1534, 1080, 1729, 1211, 1520, 1061, 1459]",0.2430938240528431,[1. 0. 1. 0. 0. 0. 0.],0.7411806583404541
26,"[470, 82, 579, 944, 734, 91, 1479]",0.24283794185215501,[0. 0. 0. 0. 0. 0. 0.],0.7379729747772217
27,"[291, 570, 714, 1387, 1133, 1116, 1326]",0.24231888103370913,[0. 0. 0. 0. 0. 1. 0.],0.7378809452056885
28,"[1280, 559, 1304, 1213, 684, 1532, 525]",0.24146705709027463,[1. 0. 1. 1. 0. 1. 0.],0.7316088676452637
29,"[1298, 1439, 378, 1499, 1919, 616, 366]",0.2407724373832771,[1. 0. 0. 0. 0. 0. 0.],0.7366805076599121
30,"[754, 1351, 1371, 1793, 727, 1542, 1493]",0.23948365957875195,[0. 1. 1. 0. 0. 0. 1.],0.7357957363128662
31,"[1624, 1025, 1866, 1020, 897, 1272, 796]",0.23831509066522827,[0. 0. 0. 1. 0. 1. 0.],0.7393426895141602
32,"[1336, 1824, 610, 966, 1889, 1136, 331]",0.2381144846723017,[1. 0. 0. 0. 0. 0. 0.],0.8146939277648926
