,sub_problem,sub_fval,solution,qaoa_time
0,"[137, 1603, 1587, 1688, 1192, 1728, 598]",0.2419058205392185,[0. 0. 0. 1. 0. 1. 0.],0.8380241394042969
1,"[1072, 1315, 659, 1053, 350, 1246, 457]",0.24156934292118784,[0. 0. 0. 0. 0. 0. 0.],0.7218468189239502
2,"[721, 1327, 684, 657, 662, 282, 487]",0.24091903837181364,[0. 0. 0. 0. 0. 1. 0.],0.7228126525878906
3,"[182, 1847, 10, 663, 1358, 1775, 1836]",0.2408383491229612,[1. 0. 0. 0. 1. 0. 1.],0.7409987449645996
4,"[436, 408, 1938, 1658, 224, 846, 753]",0.23945723077442685,[1. 0. 0. 0. 0. 0. 0.],0.7240078449249268
5,"[875, 1048, 1475, 1400, 1046, 1681, 1893]",0.2386917560292883,[0. 0. 0. 0. 0. 1. 0.],0.7241311073303223
6,"[1491, 1170, 1807, 732, 139, 977, 891]",0.23730620267571903,[1. 1. 0. 0. 0. 0. 0.],0.8097155094146729
7,"[1915, 965, 371, 388, 539, 1512, 41]",0.23611517760778206,[0. 0. 0. 0. 0. 0. 0.],0.7164485454559326
8,"[1724, 352, 1861, 1459, 972, 1769, 1337]",0.2358878589353473,[0. 0. 0. 0. 0. 0. 1.],0.7201471328735352
9,"[1592, 336, 1116, 829, 864, 1233, 108]",0.23508409157114035,[1. 0. 1. 0. 0. 0. 0.],0.7211759090423584
10,"[604, 778, 192, 1506, 409, 1597, 619]",0.2345859357214283,[0. 0. 1. 0. 0. 0. 0.],0.7217202186584473
11,"[1490, 676, 771, 142, 1272, 627, 924]",0.23345798456488917,[1. 0. 0. 0. 1. 0. 0.],0.7182469367980957
12,"[205, 788, 138, 1812, 1186, 1090, 530]",0.23311656248952534,[0. 0. 0. 0. 0. 1. 0.],0.7155985832214355
13,"[1, 1781, 1143, 34, 740, 1165, 903]",0.23281341921355997,[0. 0. 0. 0. 0. 0. 0.],0.7147531509399414
14,"[162, 321, 40, 923, 33, 1421, 494]",0.23202710409976574,[0. 0. 0. 0. 0. 0. 0.],0.7158918380737305
