,sub_problem,sub_fval,solution,qaoa_time
0,"[703, 1734, 194, 1524, 383, 106, 435]",0.2518965800299213,[0. 1. 1. 0. 0. 0. 0.],0.8354024887084961
1,"[1354, 15, 1771, 956, 1738, 1767, 1426]",0.2510760696091293,[1. 1. 0. 0. 0. 0. 0.],0.7175676822662354
2,"[184, 908, 155, 1461, 1470, 1080, 1792]",0.2507141352717263,[1. 0. 0. 0. 0. 0. 1.],0.7223200798034668
3,"[393, 748, 619, 946, 609, 235, 1527]",0.2503522622004265,[0. 0. 0. 1. 0. 0. 1.],0.7457981109619141
4,"[1765, 101, 612, 1256, 1904, 1847, 1024]",0.24919952164622824,[0. 0. 0. 0. 0. 0. 0.],0.753192663192749
5,"[397, 373, 195, 1296, 1341, 1565, 319]",0.24850801110881374,[0. 0. 0. 1. 1. 0. 0.],0.7545397281646729
6,"[121, 1004, 486, 1555, 492, 1357, 970]",0.24757451350400433,[0. 0. 0. 1. 0. 1. 0.],0.8362250328063965
7,"[997, 1, 1015, 428, 501, 207, 1095]",0.24685793463764286,[1. 0. 1. 0. 0. 0. 0.],0.7356274127960205
8,"[1750, 445, 1303, 353, 1428, 1450, 895]",0.24684633334475362,[0. 1. 1. 0. 0. 0. 0.],0.7379128932952881
9,"[219, 104, 569, 1836, 1409, 1273, 1664]",0.24609365008046774,[0. 0. 1. 1. 0. 1. 0.],0.742586612701416
10,"[1100, 1783, 1451, 1763, 1800, 1580, 1824]",0.2447441100685093,[1. 0. 0. 0. 1. 0. 0.],0.7401738166809082
11,"[1821, 57, 1808, 90, 1404, 962, 751]",0.24393873119985127,[0. 0. 0. 0. 0. 0. 0.],0.734717845916748
12,"[858, 776, 448, 978, 1622, 725, 783]",0.24335573432216845,[0. 0. 0. 0. 0. 0. 0.],0.7354815006256104
13,"[1637, 449, 660, 1038, 992, 831, 1626]",0.24256280578326406,[0. 1. 0. 0. 1. 0. 1.],0.7339777946472168
14,"[124, 1502, 1146, 83, 1002, 255, 892]",0.2418612576484741,[0. 0. 0. 0. 0. 0. 1.],0.7352590560913086
