,sub_problem,sub_fval,solution,qaoa_time
0,"[34, 33, 53, 37, 61, 31, 59]",0.18832035607418282,[0. 0. 0. 0. 0. 0. 0.],0.7953927516937256
1,"[65, 0, 19, 60, 86, 27, 69]",0.1817368948752542,[1. 0. 1. 0. 0. 1. 0.],0.6358187198638916
2,"[28, 35, 32, 80, 9, 17, 70]",0.1801835806477493,[0. 0. 0. 1. 0. 0. 1.],0.6355788707733154
3,"[87, 81, 16, 58, 38, 14, 3]",0.17148021811405476,[1. 1. 0. 0. 0. 0. 0.],0.6376523971557617
4,"[55, 5, 52, 49, 85, 63, 26]",0.16194717081325558,[0. 0. 0. 0. 1. 1. 0.],0.6386978626251221
5,"[84, 25, 29, 50, 30, 66, 47]",0.15956166057236054,[0. 1. 1. 0. 0. 0. 0.],0.637653112411499
6,"[18, 39, 42, 22, 56, 1, 73]",0.1575532949588717,[1. 0. 0. 0. 0. 0. 0.],0.6394979953765869
7,"[7, 62, 71, 24, 51, 83, 10]",0.15547911544185966,[0. 1. 1. 1. 0. 1. 0.],0.7511765956878662
8,"[45, 23, 6, 57, 46, 75, 89]",0.15301317931004843,[0. 0. 0. 0. 0. 1. 0.],0.6312417984008789
9,"[12, 36, 13, 21, 4, 78, 76]",0.15090781854847538,[1. 0. 1. 1. 0. 1. 1.],0.6397607326507568
10,"[15, 68, 20, 8, 44, 48, 74]",0.14930584298114138,[0. 1. 1. 0. 0. 1. 0.],0.6283795833587646
11,"[79, 2, 88, 11, 43, 67, 40]",0.14225993600367673,[1. 0. 0. 1. 0. 0. 1.],0.6346259117126465
12,"[41, 54, 64, 72, 77, 82, 13]",0.14194847543241926,[0. 0. 0. 0. 1. 0. 1.],0.6534059047698975
