,sub_problem,sub_fval,solution,qaoa_time
0,"[5, 42, 15, 74, 22, 18, 76]",0.22271619410416282,[0. 0. 0. 0. 0. 0. 1.],0.7691879272460938
1,"[64, 23, 24, 79, 51, 20, 3]",0.20887779919735683,[0. 0. 0. 1. 0. 1. 0.],0.6145577430725098
2,"[36, 83, 30, 11, 63, 28, 31]",0.19402795918639226,[0. 0. 0. 1. 1. 0. 0.],0.6106047630310059
3,"[59, 8, 55, 34, 89, 27, 72]",0.1907071740539207,[0. 0. 1. 0. 0. 1. 0.],0.6131789684295654
4,"[41, 25, 26, 65, 9, 46, 71]",0.1843687312964236,[0. 1. 0. 1. 0. 0. 1.],0.6164302825927734
5,"[88, 86, 60, 35, 14, 70, 7]",0.18040241597845602,[0. 0. 1. 0. 0. 1. 0.],0.6166977882385254
6,"[47, 75, 10, 1, 49, 82, 53]",0.1772821803046749,[0. 1. 1. 0. 0. 0. 0.],0.614227294921875
7,"[77, 78, 0, 54, 17, 2, 29]",0.16169748039411067,[1. 1. 0. 0. 0. 0. 1.],0.6931657791137695
8,"[66, 32, 84, 33, 43, 87, 80]",0.15762586933922748,[1. 1. 0. 0. 0. 1. 1.],0.6073935031890869
9,"[37, 44, 67, 21, 13, 19, 81]",0.15582714772144293,[0. 1. 0. 1. 1. 1. 1.],0.6077518463134766
10,"[45, 61, 85, 16, 52, 69, 39]",0.14539919317785113,[0. 0. 1. 0. 0. 0. 0.],0.6068234443664551
11,"[6, 68, 73, 40, 38, 56, 62]",0.14296246051147912,[0. 1. 0. 0. 0. 0. 1.],0.6061639785766602
12,"[4, 12, 48, 50, 57, 58, 65]",0.14176086924614606,[0. 1. 1. 0. 0. 0. 1.],0.6129968166351318
