,sub_problem,sub_fval,solution,qaoa_time
0,"[3747, 5061, 876, 5446, 5475, 494, 1295]",0.238222903281735,[0. 0. 0. 0. 0. 1. 0.],0.6680481433868408
1,"[1939, 1676, 5401, 929, 996, 670, 2329]",0.23759712709759068,[0. 0. 0. 0. 0. 0. 0.],0.5098423957824707
2,"[2222, 3664, 287, 4638, 563, 252, 3700]",0.23746778545981184,[0. 0. 0. 0. 0. 0. 0.],0.5161669254302979
3,"[562, 4048, 1197, 4994, 3256, 4057, 1927]",0.2372740172545908,[0. 0. 0. 0. 0. 0. 0.],0.5040895938873291
4,"[3437, 5136, 3530, 4418, 1249, 2881, 499]",0.2368406884473761,[0. 0. 0. 0. 1. 0. 0.],0.5215163230895996
5,"[5201, 2089, 2109, 3947, 4907, 1090, 4242]",0.2365966951903546,[0. 0. 0. 0. 0. 0. 0.],0.5091147422790527
6,"[4560, 3449, 3636, 2440, 5374, 4513, 3358]",0.23641244359864702,[0. 0. 0. 0. 0. 0. 0.],0.5264763832092285
7,"[5099, 3091, 936, 3148, 1646, 2946, 3587]",0.23635187398420662,[0. 0. 0. 0. 0. 0. 0.],0.529853105545044
8,"[22, 5178, 2463, 5228, 4156, 5270, 5111]",0.2360039038916586,[0. 0. 0. 0. 0. 0. 0.],0.5116651058197021
9,"[3265, 2342, 3781, 1191, 4562, 4613, 2513]",0.23582552901633758,[0. 0. 0. 0. 0. 0. 0.],0.5143940448760986
10,"[2418, 2746, 3075, 4961, 146, 2953, 1859]",0.23518875357021476,[0. 0. 0. 0. 0. 0. 0.],0.5860974788665771
11,"[303, 4346, 3422, 4305, 2986, 5048, 5245]",0.23500679434317157,[0. 0. 0. 0. 0. 0. 0.],0.5176029205322266
12,"[399, 1048, 4364, 2194, 2263, 1861, 4937]",0.2330835942625644,[0. 0. 0. 0. 0. 0. 0.],0.5247933864593506
13,"[2933, 601, 233, 5541, 1353, 3637, 1867]",0.2328841983942002,[1. 0. 0. 0. 0. 0. 0.],0.5091681480407715
