,sub_problem,sub_fval,solution,qaoa_time
0,"[1661, 1921, 5013, 1298, 4567, 567, 4738]",0.19203766703645525,[0. 0. 0. 0. 0. 0. 0.],0.6015875339508057
1,"[2963, 2444, 334, 288, 4674, 1794, 1313]",0.19074674041581166,[0. 0. 0. 0. 0. 0. 0.],0.48784828186035156
2,"[1650, 5223, 2634, 2236, 839, 2370, 1310]",0.1906273958338015,[0. 0. 0. 0. 0. 0. 0.],0.45977354049682617
3,"[631, 2760, 5262, 2469, 703, 988, 3650]",0.19037868115612966,[0. 0. 0. 0. 0. 0. 0.],0.4689483642578125
4,"[1109, 5181, 2425, 2050, 1781, 5242, 142]",0.18967207292406002,[0. 0. 0. 0. 0. 0. 0.],0.4429745674133301
5,"[4651, 245, 4466, 2691, 5472, 3986, 1309]",0.18942416556604563,[0. 0. 0. 0. 0. 0. 0.],0.44310665130615234
6,"[5492, 2397, 5113, 5206, 2189, 2906, 2159]",0.18936474633595743,[0. 0. 0. 0. 0. 0. 0.],0.4420340061187744
7,"[4469, 3220, 1275, 1507, 1679, 1192, 2547]",0.1891259193843599,[0. 0. 0. 0. 0. 0. 0.],0.44304895401000977
8,"[1475, 1519, 3886, 1562, 1396, 4018, 491]",0.18900720753401493,[0. 0. 0. 0. 0. 0. 0.],0.4420311450958252
9,"[4558, 5411, 1997, 513, 4305, 1240, 4390]",0.18856683374713076,[0. 0. 0. 0. 0. 0. 0.],0.46228671073913574
10,"[3639, 2212, 2966, 2481, 2292, 5356, 4778]",0.18832656045556562,[0. 0. 0. 0. 0. 0. 1.],0.44371557235717773
11,"[5012, 3134, 4357, 3577, 3010, 2734, 1335]",0.18783491115133621,[0. 0. 0. 0. 0. 0. 0.],0.4775364398956299
12,"[682, 998, 1579, 3502, 1328, 3317, 3024]",0.18765557976632466,[0. 0. 0. 0. 0. 0. 0.],0.5230352878570557
13,"[2136, 3740, 3086, 3571, 5131, 5092, 2794]",0.1874763676916858,[0. 0. 0. 0. 0. 0. 0.],0.5065560340881348
14,"[4890, 5074, 1645, 2879, 3293, 2399, 5381]",0.1872911634812092,[0. 0. 0. 0. 0. 0. 0.],0.5294060707092285
15,"[4371, 840, 869, 4331, 2596, 2090, 299]",0.18674041947174858,[0. 0. 0. 0. 0. 0. 0.],0.5311093330383301
16,"[2129, 1517, 3189, 3218, 5027, 3178, 321]",0.18623234223845542,[0. 0. 0. 0. 0. 0. 0.],0.5735094547271729
17,"[2701, 1552, 2742, 1701, 2874, 607, 4482]",0.18581639708793996,[0. 0. 0. 0. 0. 0. 0.],0.5117456912994385
18,"[2957, 3082, 4335, 4370, 1543, 5536, 990]",0.18568910337937283,[0. 0. 0. 0. 0. 0. 0.],0.5124430656433105
19,"[4141, 1848, 1931, 1874, 5272, 1948, 730]",0.16678903778158194,[0. 0. 0. 0. 1. 0. 0.],0.44525885581970215
20,"[659, 5425, 53, 35, 4090, 3792, 1224]",0.1665142897471285,[0. 0. 0. 0. 0. 0. 0.],0.4693305492401123
21,"[2146, 199, 4026, 3301, 1356, 621, 4672]",0.16592028617304552,[0. 0. 0. 0. 0. 0. 0.],0.5198817253112793
22,"[3208, 2289, 14, 3684, 4988, 4079, 5513]",0.16562031403682922,[0. 0. 0. 0. 0. 0. 0.],0.46128129959106445
23,"[2639, 5476, 3285, 4906, 1402, 723, 3260]",0.1645381870689605,[0. 0. 0. 0. 0. 0. 0.],0.46204662322998047
24,"[2337, 1923, 2409, 2522, 4072, 1656, 982]",0.16424401714961634,[0. 0. 0. 0. 0. 0. 0.],0.4451572895050049
25,"[2154, 4816, 4817, 958, 3889, 1715, 1405]",0.16387780385374015,[0. 0. 0. 0. 0. 0. 0.],0.460223913192749
26,"[1616, 633, 2884, 5270, 4748, 4962, 2692]",0.16359083560519017,[0. 0. 0. 0. 0. 0. 0.],0.4768531322479248
27,"[2866, 2589, 2682, 2698, 2351, 4517, 2439]",0.1634759903462415,[0. 0. 0. 0. 0. 0. 0.],0.4457540512084961
28,"[2954, 2464, 3401, 5331, 4490, 766, 4184]",0.1632166977958787,[0. 0. 0. 0. 0. 0. 0.],0.46750807762145996
29,"[2348, 3343, 3305, 5141, 1217, 5439, 3681]",0.16281556184917276,[0. 0. 0. 0. 1. 0. 0.],0.4481394290924072
30,"[4197, 2882, 4542, 2550, 3373, 3431, 3697]",0.16250052525317565,[0. 0. 0. 0. 0. 0. 0.],0.46472620964050293
31,"[2574, 854, 264, 4111, 239, 272, 790]",0.1621605073920498,[0. 0. 0. 0. 0. 0. 0.],0.47814297676086426
32,"[2991, 2990, 5372, 4139, 1352, 880, 2299]",0.16192581455398908,[0. 0. 0. 0. 0. 0. 0.],0.45511317253112793
