,sub_problem,sub_fval,solution,qaoa_time
0,"[11, 6, 10, 62, 44, 40, 31]",0.203770050105233,[1. 0. 0. 0. 0. 0. 0.],0.8153645992279053
1,"[88, 21, 45, 63, 68, 67, 82]",0.19640750810238658,[0. 0. 0. 1. 1. 0. 0.],0.6554088592529297
2,"[85, 79, 56, 13, 19, 49, 5]",0.188719379447368,[1. 1. 0. 0. 1. 0. 0.],0.6559550762176514
3,"[57, 18, 53, 78, 74, 60, 28]",0.18476713422282676,[0. 0. 0. 1. 0. 0. 0.],0.6551306247711182
4,"[73, 12, 15, 33, 76, 38, 16]",0.18102571483212512,[0. 1. 1. 0. 1. 0. 0.],0.6690802574157715
5,"[84, 51, 64, 75, 8, 46, 66]",0.17571395374162138,[0. 1. 0. 1. 0. 0. 0.],0.6676340103149414
6,"[71, 36, 89, 69, 24, 72, 81]",0.1728827080830956,[1. 0. 0. 0. 1. 0. 1.],0.6559948921203613
7,"[47, 29, 58, 9, 54, 77, 27]",0.1657462616509907,[0. 1. 0. 0. 0. 1. 1.],0.73954176902771
8,"[61, 7, 86, 30, 2, 87, 23]",0.156793820733959,[1. 0. 0. 0. 0. 1. 0.],0.6530323028564453
9,"[52, 34, 70, 22, 4, 0, 35]",0.15312050872377544,[0. 0. 1. 0. 0. 0. 1.],0.6594228744506836
10,"[83, 17, 20, 59, 43, 50, 26]",0.1501305766281537,[1. 0. 1. 1. 0. 0. 0.],0.6596634387969971
11,"[55, 32, 41, 42, 25, 3, 80]",0.1459852635567736,[1. 1. 0. 0. 1. 0. 1.],0.6579737663269043
12,"[1, 14, 37, 39, 48, 65, 17]",0.1425710995900505,[0. 0. 0. 0. 0. 1. 0.],0.6080093383789062
