,sub_problem,sub_fval,solution,qaoa_time
0,"[105, 366, 4564, 4866, 574, 253, 4119]",0.19320009457097154,[0. 0. 0. 0. 0. 0. 0.],0.7151017189025879
1,"[4402, 870, 4865, 3628, 1319, 3265, 4005]",0.19301922996803877,[0. 0. 0. 0. 0. 0. 0.],0.5592999458312988
2,"[5082, 1038, 424, 33, 1467, 2434, 5285]",0.19289799814103434,[0. 0. 0. 0. 0. 0. 0.],0.5622665882110596
3,"[324, 4552, 3241, 1691, 3875, 778, 2000]",0.19255946510817784,[0. 0. 0. 0. 0. 0. 0.],0.5609979629516602
4,"[4868, 251, 1348, 4577, 2539, 927, 1364]",0.19224416164538322,[0. 0. 0. 0. 0. 0. 0.],0.5914397239685059
5,"[647, 584, 1572, 5174, 3469, 2770, 4701]",0.19179771045983293,[0. 0. 0. 0. 0. 0. 0.],0.5762755870819092
6,"[18, 2607, 442, 2733, 234, 2749, 3290]",0.19151136396719254,[0. 0. 0. 0. 0. 0. 0.],0.623288631439209
7,"[5214, 5423, 2002, 74, 1596, 3263, 2947]",0.19127738154298918,[0. 0. 0. 0. 0. 0. 0.],0.5649929046630859
8,"[2078, 4204, 3632, 5076, 2188, 1494, 288]",0.191094923307344,[0. 0. 0. 0. 0. 0. 0.],0.5599265098571777
9,"[5468, 5239, 4073, 2030, 2072, 4512, 5027]",0.19091284985535908,[0. 0. 0. 0. 0. 0. 0.],0.5601317882537842
10,"[2476, 5185, 1009, 4233, 1328, 5029, 5514]",0.19085345640197857,[0. 0. 0. 0. 0. 0. 0.],0.5605618953704834
11,"[2058, 2080, 1311, 701, 4780, 2850, 1110]",0.1904200632416223,[0. 0. 0. 0. 0. 0. 0.],0.5672616958618164
12,"[4155, 2387, 4135, 2722, 2363, 785, 2899]",0.19029579223676796,[0. 0. 0. 0. 0. 0. 0.],0.5590558052062988
13,"[4784, 2927, 517, 2996, 1983, 4981, 420]",0.19004278708295194,[0. 0. 0. 0. 0. 0. 0.],0.5536046028137207
14,"[4940, 5102, 3346, 3091, 4531, 721, 481]",0.18996575469680754,[0. 0. 0. 0. 0. 0. 0.],0.5536563396453857
15,"[1923, 1022, 1040, 5132, 1156, 2557, 1215]",0.1896026789180562,[0. 0. 0. 0. 0. 0. 0.],0.5517289638519287
16,"[2099, 3121, 322, 3929, 1392, 1221, 3776]",0.18800430735067805,[0. 0. 0. 0. 0. 0. 0.],0.5528659820556641
17,"[3110, 3142, 393, 2291, 2721, 1843, 3454]",0.18777588610654006,[0. 0. 1. 0. 0. 0. 0.],0.5237889289855957
18,"[716, 1943, 755, 2959, 4456, 1087, 4313]",0.18771568878877848,[0. 0. 0. 0. 0. 0. 0.],0.5283915996551514
19,"[1288, 1181, 4167, 5434, 5316, 5342, 4689]",0.18721406879298017,[0. 0. 0. 0. 0. 0. 0.],0.5280318260192871
20,"[3468, 5128, 5154, 615, 908, 4053, 2750]",0.18702174017933137,[0. 0. 0. 0. 0. 0. 0.],0.62404465675354
21,"[794, 3599, 2755, 2917, 1406, 2542, 3643]",0.18681643216049734,[1. 0. 0. 0. 0. 0. 0.],0.514197826385498
22,"[1756, 5098, 1811, 3590, 657, 3832, 3692]",0.1865818653312802,[0. 0. 0. 0. 0. 0. 0.],0.5132589340209961
