,sub_problem,sub_fval,solution,qaoa_time
0,"[1887, 1920, 667, 66, 1895, 882, 889]",0.26069936726310594,[1. 1. 0. 0. 0. 0. 0.],0.8370273113250732
1,"[1193, 503, 796, 963, 276, 446, 1717]",0.2594630519962729,[0. 0. 0. 1. 0. 0. 0.],0.7259304523468018
2,"[1371, 1892, 1733, 1163, 563, 1001, 1267]",0.2591587376645302,[1. 0. 1. 0. 0. 0. 1.],0.7219173908233643
3,"[1030, 1647, 1697, 1061, 384, 298, 1905]",0.25812956888385985,[1. 0. 0. 0. 0. 0. 0.],0.7226481437683105
4,"[25, 1422, 216, 606, 1826, 1564, 1437]",0.2580332902490361,[0. 0. 0. 0. 0. 0. 0.],0.7216799259185791
5,"[996, 642, 109, 1219, 514, 456, 1293]",0.2570794488340424,[1. 0. 0. 0. 0. 0. 1.],0.7221500873565674
6,"[52, 584, 1429, 293, 135, 217, 1107]",0.25685884261878905,[0. 0. 0. 0. 0. 0. 0.],0.807626485824585
7,"[1911, 264, 925, 570, 1224, 206, 1698]",0.2559310450162658,[0. 0. 0. 0. 1. 0. 0.],0.7158312797546387
8,"[1827, 1602, 1828, 1663, 561, 648, 1420]",0.2554536648047568,[0. 1. 0. 0. 0. 0. 0.],0.7216522693634033
9,"[1083, 599, 308, 203, 1613, 1024, 1708]",0.25508494666518544,[0. 1. 0. 0. 0. 0. 1.],0.7303757667541504
10,"[1298, 154, 1217, 1683, 393, 1354, 548]",0.25422135444408017,[1. 0. 0. 1. 0. 1. 0.],0.7218801975250244
11,"[793, 350, 946, 89, 917, 1540, 702]",0.2534294331791035,[0. 0. 1. 0. 0. 0. 0.],0.7197692394256592
12,"[1448, 644, 468, 1035, 694, 1854, 1748]",0.2522698931588212,[0. 0. 0. 0. 0. 0. 0.],0.7193279266357422
13,"[1079, 1276, 1584, 1043, 338, 498, 984]",0.2517118841947903,[0. 1. 1. 0. 0. 0. 0.],0.7184951305389404
14,"[865, 423, 1898, 899, 336, 1855, 422]",0.2512328412060607,[0. 0. 0. 0. 0. 0. 0.],0.7207396030426025
15,"[1003, 717, 79, 916, 1088, 1272, 997]",0.25042460875802897,[0. 0. 0. 0. 1. 1. 1.],0.7176663875579834
16,"[1416, 626, 275, 921, 869, 313, 265]",0.24928576693486643,[0. 0. 0. 0. 0. 0. 0.],0.7245969772338867
17,"[193, 1454, 1792, 339, 357, 368, 1075]",0.24887655064372177,[1. 0. 0. 0. 1. 0. 1.],0.7141561508178711
18,"[37, 764, 47, 212, 40, 1767, 801]",0.24728505052350075,[0. 0. 0. 0. 0. 0. 0.],0.715383768081665
19,"[1865, 1431, 871, 50, 1029, 13, 483]",0.24663267503273437,[0. 0. 0. 1. 0. 0. 0.],0.8152546882629395
20,"[1785, 838, 1859, 1548, 1671, 219, 445]",0.24493784456814524,[0. 0. 0. 0. 1. 0. 1.],0.7171080112457275
21,"[229, 520, 1418, 1215, 817, 1730, 1603]",0.2438710926697769,[0. 0. 0. 1. 0. 1. 0.],0.7178773880004883
22,"[199, 718, 1556, 834, 1740, 1525, 1426]",0.2433499510014669,[1. 0. 1. 0. 0. 0. 0.],0.7196238040924072
23,"[1783, 1004, 936, 476, 118, 876, 405]",0.2427460461808008,[0. 0. 0. 0. 0. 0. 0.],0.7236239910125732
24,"[392, 1793, 1202, 660, 611, 652, 1452]",0.24185217580919532,[0. 0. 0. 0. 0. 0. 0.],0.7221968173980713
25,"[1044, 1685, 243, 927, 367, 320, 1252]",0.2414037774544366,[0. 1. 0. 0. 0. 0. 0.],0.7168147563934326
26,"[58, 43, 1091, 195, 304, 1851, 1596]",0.23994521700257374,[0. 0. 0. 0. 0. 0. 0.],0.715914249420166
27,"[1205, 381, 538, 1709, 1339, 1232, 790]",0.2391632655146291,[0. 0. 0. 1. 0. 0. 0.],0.7185337543487549
28,"[1301, 1635, 1441, 1112, 1262, 419, 1882]",0.23835584915617042,[1. 0. 1. 1. 0. 0. 0.],0.7173516750335693
29,"[164, 1105, 1515, 1306, 941, 1320, 1093]",0.23763670341389584,[0. 0. 0. 1. 0. 1. 0.],0.7170374393463135
30,"[126, 1172, 1583, 32, 1702, 60, 855]",0.23687243535390118,[0. 0. 1. 0. 0. 0. 0.],0.7143924236297607
31,"[1817, 481, 439, 1310, 880, 507, 692]",0.23627280729629205,[0. 0. 0. 1. 0. 0. 1.],0.7171871662139893
32,"[1862, 71, 1447, 191, 1725, 895, 1786]",0.23438079931465927,[0. 0. 1. 1. 1. 0. 0.],0.8387107849121094
33,"[1819, 467, 1502, 1772, 819, 1017, 708]",0.23385663383250085,[0. 0. 0. 0. 0. 0. 1.],0.7141947746276855
34,"[1493, 659, 614, 274, 1665, 1711, 945]",0.23328817412517672,[1. 0. 0. 0. 0. 1. 0.],0.716623067855835
35,"[573, 286, 528, 1201, 902, 1318, 238]",0.232893439442461,[0. 0. 1. 0. 0. 1. 0.],0.7167127132415771
36,"[1129, 765, 1902, 915, 267, 521, 1353]",0.23216889527653742,[0. 0. 0. 0. 0. 0. 1.],0.7152836322784424
37,"[713, 843, 175, 1816, 1848, 1939, 856]",0.23159597894815148,[0. 0. 1. 0. 0. 1. 0.],0.715045690536499
38,"[833, 1287, 1774, 1527, 804, 1682, 968]",0.23050050042775247,[0. 0. 0. 1. 0. 1. 1.],0.715874433517456
39,"[1567, 1863, 1825, 1585, 1124, 1868, 215]",0.22977840007396594,[0. 0. 0. 1. 1. 1. 0.],0.7144343852996826
40,"[987, 1110, 628, 120, 1034, 1674, 127]",0.22898386182265765,[0. 1. 0. 0. 0. 0. 0.],0.7172946929931641
41,"[364, 619, 149, 115, 209, 1146, 1295]",0.2282186310430366,[1. 0. 0. 0. 0. 0. 0.],0.7165193557739258
42,"[1445, 1251, 500, 894, 687, 1907, 867]",0.22760436313439578,[1. 0. 0. 0. 0. 0. 0.],0.7162139415740967
43,"[1011, 1716, 1037, 1690, 1689, 453, 965]",0.22739318152350857,[0. 0. 0. 0. 1. 0. 0.],0.7200675010681152
44,"[1601, 482, 100, 1533, 1185, 1518, 1921]",0.22673332107127697,[1. 0. 0. 0. 0. 0. 1.],0.7157864570617676
45,"[1385, 578, 324, 1134, 1233, 395, 1658]",0.22634407565938125,[1. 0. 0. 0. 0. 0. 0.],0.8194379806518555
46,"[231, 829, 813, 1505, 86, 312, 169]",0.22618674716193404,[0. 0. 0. 0. 1. 0. 1.],0.7141368389129639
47,"[683, 799, 529, 1833, 1181, 788, 479]",0.22559930861776706,[0. 0. 0. 0. 0. 0. 0.],0.7109386920928955
48,"[1594, 1200, 4, 299, 19, 1485, 322]",0.22499592487775344,[1. 0. 0. 0. 0. 0. 0.],0.7163152694702148
49,"[1292, 1248, 1203, 1096, 1316, 20, 881]",0.22400012628390042,[1. 0. 0. 1. 1. 0. 0.],0.7171032428741455
50,"[1672, 678, 176, 1897, 1488, 1366, 742]",0.22246440923798147,[1. 0. 1. 0. 0. 1. 0.],0.7143309116363525
51,"[1935, 28, 1209, 1016, 281, 1348, 1544]",0.2221399353103057,[0. 0. 0. 0. 0. 1. 0.],0.7149519920349121
52,"[242, 377, 253, 1899, 1575, 1790, 1180]",0.2210764551041712,[0. 0. 0. 0. 0. 1. 0.],0.7144274711608887
53,"[295, 1770, 57, 42, 1423, 1460, 1720]",0.22008490478146642,[0. 0. 0. 0. 0. 0. 0.],0.7156996726989746
54,"[371, 1313, 1890, 515, 1183, 1395, 443]",0.21974794933122152,[0. 1. 1. 0. 0. 0. 0.],0.7115387916564941
55,"[1195, 1359, 732, 1703, 726, 159, 1335]",0.2190813249794156,[0. 1. 0. 1. 0. 0. 1.],0.7143175601959229
56,"[989, 309, 404, 1100, 846, 162, 356]",0.21884111104522813,[0. 0. 0. 1. 0. 0. 0.],0.7140960693359375
57,"[1236, 523, 624, 14, 197, 622, 218]",0.21812319720500753,[0. 0. 0. 1. 0. 0. 0.],0.7184209823608398
58,"[1489, 1435, 1321, 1130, 1861, 686, 1137]",0.2172346670196582,[1. 0. 1. 0. 0. 0. 0.],0.8067097663879395
59,"[1108, 26, 712, 1759, 1915, 300, 1623]",0.21692272594833636,[1. 0. 0. 0. 0. 0. 0.],0.711087703704834
60,"[552, 1578, 1080, 950, 729, 352, 235]",0.2162245789970084,[0. 0. 0. 1. 0. 0. 0.],0.7134654521942139
61,"[1582, 1408, 948, 623, 853, 1223, 1789]",0.21547247210593418,[0. 1. 1. 0. 0. 0. 0.],0.7165510654449463
62,"[1811, 1113, 1179, 1849, 812, 1290, 1577]",0.21497921756308944,[0. 1. 0. 0. 0. 1. 0.],0.7098324298858643
63,"[1154, 1856, 114, 1657, 317, 748, 382]",0.21365865961376257,[0. 0. 0. 0. 0. 0. 0.],0.713714599609375
64,"[922, 430, 773, 1438, 1553, 1852, 918]",0.21336473592376604,[0. 0. 0. 0. 0. 0. 0.],0.7130818367004395
65,"[1627, 198, 417, 1714, 651, 202, 1558]",0.21300316934208888,[1. 0. 0. 0. 0. 0. 1.],0.7131588459014893
66,"[1390, 192, 1780, 1442, 1410, 898, 177]",0.21188940650917773,[0. 1. 0. 0. 0. 0. 1.],0.7132940292358398
67,"[509, 827, 1874, 637, 1543, 752, 1337]",0.21141911179879222,[0. 0. 0. 0. 0. 0. 1.],0.7113814353942871
68,"[1153, 1565, 545, 693, 703, 1384, 1186]",0.21077792338834755,[0. 0. 0. 0. 0. 1. 0.],0.7127282619476318
69,"[1775, 1521, 1750, 1680, 1530, 613, 1561]",0.20949454852266816,[0. 0. 0. 0. 0. 0. 1.],0.7105169296264648
70,"[1846, 512, 1476, 1616, 1109, 1455, 1274]",0.20861298816121843,[0. 0. 0. 1. 0. 0. 1.],0.7121481895446777
71,"[222, 920, 740, 1026, 124, 1878, 369]",0.20775178679193937,[0. 0. 0. 0. 0. 0. 0.],0.78957200050354
72,"[1764, 1546, 30, 695, 772, 239, 761]",0.20630962170333092,[0. 1. 0. 0. 0. 0. 0.],0.7121822834014893
73,"[647, 1894, 873, 78, 95, 1304, 1294]",0.20552436114252906,[1. 0. 0. 1. 0. 1. 1.],0.7110354900360107
74,"[1917, 756, 1194, 595, 689, 760, 1281]",0.2053731837146171,[0. 0. 0. 0. 0. 0. 1.],0.7143425941467285
75,"[1457, 890, 571, 1891, 1734, 74, 1677]",0.20469305527523318,[0. 0. 0. 0. 1. 0. 1.],0.7191028594970703
76,"[359, 744, 1326, 1421, 832, 23, 1853]",0.20432705052700462,[0. 0. 1. 0. 0. 0. 0.],0.7139260768890381
77,"[1499, 1765, 1841, 1285, 29, 185, 1009]",0.20328067762830931,[0. 0. 0. 1. 0. 1. 0.],0.7114500999450684
78,"[1168, 942, 365, 130, 1928, 134, 1655]",0.202165673056728,[0. 0. 1. 0. 0. 0. 0.],0.7117416858673096
79,"[912, 541, 805, 494, 1837, 1728, 598]",0.2019003862199989,[0. 0. 0. 0. 0. 1. 0.],0.713568925857544
80,"[457, 1066, 1054, 1257, 1098, 1832, 1425]",0.2015781618376884,[0. 1. 0. 0. 1. 0. 0.],0.7124743461608887
81,"[803, 1283, 1591, 90, 99, 1131, 471]",0.20099246519899563,[0. 1. 1. 0. 0. 0. 1.],0.7133948802947998
82,"[1506, 1092, 1609, 1696, 675, 872, 1443]",0.20040246397347602,[0. 1. 0. 1. 0. 0. 0.],0.7134294509887695
83,"[1722, 226, 302, 1374, 1495, 1070, 1838]",0.1995627645443069,[0. 0. 0. 1. 1. 0. 0.],0.714148998260498
84,"[654, 709, 787, 1014, 1604, 1118, 1278]",0.19910830315227118,[0. 0. 0. 0. 0. 1. 1.],0.8173868656158447
85,"[1336, 1497, 499, 1803, 939, 196, 250]",0.19802052878073584,[1. 1. 0. 0. 0. 0. 0.],0.7125377655029297
86,"[465, 879, 757, 1381, 1398, 409, 569]",0.19724960020618612,[0. 0. 0. 1. 0. 0. 1.],0.7144265174865723
87,"[342, 49, 326, 1763, 1300, 728, 1364]",0.1958739965222857,[0. 0. 0. 0. 1. 0. 1.],0.716271162033081
88,"[1041, 333, 1409, 566, 558, 1884, 258]",0.19547876754605809,[0. 0. 0. 0. 0. 0. 0.],0.7161004543304443
89,"[802, 1693, 1021, 743, 982, 1099, 1669]",0.19538576828786927,[0. 0. 0. 0. 0. 1. 1.],0.7158172130584717
90,"[1670, 172, 1893, 1159, 649, 1692, 1122]",0.1948949282854736,[1. 1. 0. 1. 0. 0. 1.],0.7170686721801758
91,"[160, 781, 1888, 1798, 1737, 254, 261]",0.194292107866517,[0. 0. 0. 0. 1. 0. 0.],0.7211346626281738
92,"[391, 1661, 1688, 826, 560, 953, 375]",0.19400436697359516,[0. 0. 1. 0. 0. 0. 0.],0.7181167602539062
93,"[1311, 749, 1593, 343, 466, 1399, 707]",0.193548110912587,[1. 0. 1. 0. 0. 0. 0.],0.7164509296417236
94,"[1529, 495, 1645, 273, 580, 1160, 1231]",0.19310569268884728,[0. 0. 0. 1. 0. 0. 0.],0.7213389873504639
95,"[522, 410, 140, 452, 1126, 327, 487]",0.19253503977351372,[0. 0. 0. 0. 0. 1. 0.],0.715928316116333
96,"[1143, 1724, 1643, 1189, 1866, 1569, 1830]",0.19222029628424503,[0. 0. 0. 0. 0. 0. 0.],0.716571569442749
97,"[440, 1156, 484, 180, 957, 1727, 208]",0.19175446910668373,[0. 0. 0. 1. 0. 1. 0.],0.8074302673339844
