,sub_problem,sub_fval,solution,qaoa_time
0,"[1, 36, 82, 26, 25, 27, 62]",0.22424375072794034,[0. 0. 0. 0. 0. 1. 0.],0.769690752029419
1,"[24, 44, 60, 71, 32, 75, 78]",0.21295062216234353,[0. 0. 0. 1. 0. 0. 1.],0.626366138458252
2,"[5, 61, 58, 0, 43, 63, 23]",0.20484360757898354,[0. 0. 0. 0. 0. 1. 0.],0.6193790435791016
3,"[80, 52, 68, 77, 22, 70, 79]",0.20125395874711038,[1. 0. 1. 0. 0. 1. 1.],0.6143200397491455
4,"[72, 59, 65, 13, 46, 49, 10]",0.19587129299524006,[0. 0. 1. 1. 0. 0. 0.],0.6172268390655518
5,"[20, 42, 81, 54, 48, 16, 21]",0.18316714386434532,[1. 0. 1. 0. 0. 0. 0.],0.6221165657043457
6,"[33, 50, 76, 88, 56, 12, 64]",0.1775146377123247,[0. 0. 1. 0. 0. 1. 0.],0.6181111335754395
7,"[74, 39, 85, 4, 18, 87, 51]",0.16345843712957386,[0. 0. 1. 0. 0. 1. 0.],0.7079253196716309
8,"[2, 67, 9, 41, 38, 11, 55]",0.1614797965345559,[0. 0. 0. 0. 0. 1. 0.],0.6188676357269287
9,"[34, 45, 31, 17, 29, 35, 40]",0.15662709432736213,[0. 0. 0. 0. 1. 0. 1.],0.6080338954925537
10,"[53, 14, 84, 89, 66, 83, 15]",0.15640444310179316,[0. 0. 0. 0. 1. 1. 1.],0.6108946800231934
11,"[28, 73, 86, 6, 3, 37, 69]",0.1484524464269711,[1. 0. 0. 0. 0. 0. 1.],0.6104919910430908
12,"[7, 8, 19, 30, 47, 57, 52]",0.14593776798749106,[0. 1. 1. 0. 0. 0. 0.],0.6200590133666992
